1.98,9.69,-0.95
2.04,9.66,-0.83
2.14,9.70,-0.97
2.03,9.69,-1.00
2.03,9.71,-0.89
2.00,9.64,-0.96
1.98,9.65,-0.95
1.98,9.68,-1.02
2.08,9.63,-0.93
2.05,9.67,-0.87
2.02,9.67,-0.95
2.01,9.68,-0.97
2.13,9.69,-0.90
2.04,9.69,-0.96
2.00,9.70,-0.97
1.93,9.68,-0.88
1.96,9.68,-0.93
1.99,9.67,-0.92
2.08,9.69,-0.86
2.03,9.69,-0.94
2.04,9.66,-0.89
2.04,9.68,-0.83
2.08,9.66,-0.97
2.05,9.68,-0.89
2.05,9.65,-0.84
2.06,9.72,-0.94
2.03,9.66,-0.84
2.04,9.68,-0.83
1.99,9.66,-0.88
2.08,9.67,-0.95
2.02,9.65,-0.93
1.99,9.68,-0.88
2.03,9.71,-0.85
2.02,9.72,-0.83
2.07,9.63,-0.90
1.99,9.69,-0.89
2.00,9.66,-0.89
2.01,9.64,-0.87
2.08,9.69,-0.90
2.08,9.68,-0.96
2.04,9.67,-0.93
2.04,9.66,-0.83
1.98,9.76,-0.91
1.97,9.68,-0.81
1.96,9.70,-1.02
1.98,9.70,-0.90
2.02,9.67,-0.87
2.08,9.65,-0.87
2.08,9.62,-0.84
2.09,9.69,-0.99
2.06,9.66,-0.89
2.02,9.65,-0.95
1.98,9.70,-0.86
2.02,9.66,-0.87
2.04,9.68,-0.87
2.07,9.64,-0.95
2.00,9.72,-1.02
1.97,9.73,-0.97
2.03,9.68,-0.85
2.01,9.63,-0.96
2.05,9.69,-0.95
2.04,9.71,-0.87
2.04,9.70,-0.86
2.04,9.65,-0.85
2.03,9.70,-0.83
2.05,9.66,-0.88
2.03,9.61,-0.89
2.01,9.66,-0.96
2.04,9.61,-0.90
2.08,9.75,-0.91
2.06,9.67,-0.94
2.05,9.65,-0.88
2.01,9.69,-0.80
2.02,9.64,-1.00
2.05,9.69,-0.89
2.12,9.70,-0.91
2.01,9.71,-0.92
2.01,9.61,-0.83
2.00,9.68,-0.88
2.05,9.67,-0.91
1.98,9.66,-0.89
2.05,9.70,-0.85
2.08,9.66,-0.88
2.02,9.70,-0.87
2.04,9.60,-0.89
2.06,9.73,-0.88
2.02,9.74,-0.90
2.02,9.65,-0.93
2.07,9.68,-0.92
2.12,9.71,-0.97
1.98,9.65,-0.88
2.05,9.68,-0.88
2.02,9.68,-0.96
2.02,9.67,-0.88
2.06,9.67,-0.91
2.06,9.64,-0.89
2.01,9.66,-0.95
2.05,9.69,-0.92
2.07,9.66,-0.91
1.99,9.70,-0.86
2.07,9.67,-0.91
2.10,9.68,-0.88
2.10,9.71,-0.83
2.09,9.71,-0.89
2.02,9.67,-0.93
2.07,9.70,-0.94
1.98,9.69,-0.92
2.11,9.66,-0.85
2.08,9.68,-0.93
2.06,9.67,-0.91
1.99,9.68,-0.88
1.97,9.66,-0.89
2.02,9.73,-0.90
2.14,9.67,-0.88
2.03,9.67,-0.95
2.06,9.66,-0.90
2.06,9.67,-0.89
2.08,9.71,-0.83
2.02,9.75,-0.79
1.90,9.67,-0.86
2.01,9.70,-0.88
2.06,9.65,-0.93
2.11,9.67,-0.84
2.03,9.64,-0.88
1.97,9.65,-0.85
2.02,9.64,-0.92
2.05,9.70,-0.96
2.08,9.71,-0.89
2.10,9.70,-0.89
2.03,9.64,-0.77
1.98,9.64,-0.79
2.03,9.61,-0.91
2.06,9.73,-0.90
1.93,9.64,-0.78
2.01,9.64,-0.82
2.01,9.72,-0.97
2.08,9.67,-0.86
2.06,9.70,-0.96
1.98,9.64,-0.87
2.00,9.66,-0.86
2.04,9.63,-0.93
2.06,9.69,-0.91
2.02,9.70,-0.84
2.06,9.75,-0.96
2.00,9.65,-0.98
1.98,9.66,-0.92
2.02,9.65,-0.88
2.01,9.71,-0.84
2.03,9.66,-0.85
1.99,9.68,-0.85
2.03,9.67,-0.86
2.02,9.63,-0.84
2.05,9.73,-0.95
1.98,9.57,-0.91
1.99,9.68,-0.94
2.07,9.68,-0.84
2.02,9.65,-0.84
1.98,9.67,-0.95
2.12,9.68,-0.95
2.02,9.75,-0.88
2.02,9.65,-0.91
2.02,9.70,-0.88
2.01,9.65,-0.85
2.06,9.76,-0.86
2.02,9.62,-0.83
2.03,9.68,-0.85
2.04,9.69,-0.85
2.00,9.68,-0.90
2.11,9.70,-0.88
2.08,9.70,-0.94
2.09,9.73,-0.91
2.02,9.67,-0.87
2.02,9.69,-0.92
2.05,9.70,-0.88
2.06,9.68,-0.87
2.05,9.70,-0.90
2.07,9.68,-0.93
2.00,9.67,-0.95
1.98,9.71,-0.87
2.03,9.72,-0.85
2.10,9.67,-0.89
2.06,9.68,-0.83
2.05,9.70,-0.85
1.98,9.59,-0.84
2.01,9.75,-0.90
2.09,9.66,-0.92
2.03,9.72,-0.91
2.03,9.67,-0.84
1.99,9.68,-0.83
2.01,9.62,-0.82
2.04,9.68,-0.83
2.01,9.62,-0.92
2.07,9.76,-0.94
2.02,9.70,-0.85
1.97,9.64,-0.88
2.00,9.64,-0.93
2.05,9.70,-0.87
2.00,9.71,-0.85
2.00,9.65,-0.89
2.04,9.68,-0.86
2.04,9.69,-0.86
2.05,9.66,-0.93
2.04,9.70,-0.86
2.02,9.68,-0.94
2.04,9.73,-0.89
2.03,9.65,-0.83
2.03,9.67,-0.88
2.04,9.68,-0.84
2.01,9.66,-0.94
2.08,9.63,-0.81
2.05,9.62,-0.84
2.08,9.68,-0.97
2.03,9.65,-0.89
1.97,9.66,-0.88
