-9.17,-0.45,-0.88
-8.94,-0.47,-0.94
-9.04,-0.47,-0.85
-9.32,-0.35,-1.02
-9.04,-0.45,-0.95
-8.97,-0.45,-0.92
-9.04,-0.50,-0.82
-9.08,-0.40,-1.02
-9.08,-0.42,-0.89
-9.32,-0.52,-0.86
-9.04,-0.60,-0.77
-9.01,-0.44,-1.02
-9.22,-0.42,-0.87
-9.00,-0.47,-0.97
-9.16,-0.48,-0.82
-9.03,-0.41,-0.92
-8.93,-0.43,-0.99
-9.23,-0.50,-0.90
-9.08,-0.56,-0.92
-9.11,-0.54,-0.90
-9.05,-0.55,-0.73
-9.03,-0.46,-0.93
-9.00,-0.60,-0.77
-9.21,-0.46,-0.85
-9.00,-0.57,-0.77
-9.04,-0.48,-0.87
-9.07,-0.52,-0.85
-9.04,-0.51,-0.97
-9.12,-0.53,-0.82
-9.21,-0.51,-0.99
-9.18,-0.48,-0.78
-9.05,-0.53,-0.81
-9.11,-0.52,-0.94
-9.08,-0.60,-0.92
-9.14,-0.58,-0.73
-9.05,-0.54,-0.75
-8.96,-0.40,-0.90
-9.08,-0.43,-0.88
-9.25,-0.64,-0.71
-9.03,-0.67,-0.55
-9.05,-0.49,-0.85
-9.04,-0.51,-0.88
-9.20,-0.50,-0.87
-9.19,-0.56,-0.89
-8.99,-0.70,-0.73
-9.12,-0.51,-0.92
-9.11,-0.53,-0.83
-9.00,-0.57,-0.68
-9.21,-0.58,-0.67
-9.09,-0.53,-0.73
-8.99,-0.51,-0.91
-9.10,-0.60,-0.82
-9.03,-0.46,-0.86
-9.01,-0.55,-0.96
-9.16,-0.56,-0.84
-9.06,-0.57,-0.81
-9.03,-0.52,-0.81
-9.13,-0.52,-0.77
-9.22,-0.51,-0.79
-8.98,-0.54,-0.78
-9.10,-0.48,-0.83
-9.18,-0.53,-0.88
-9.02,-0.52,-0.90
-9.00,-0.61,-0.81
-9.01,-0.52,-0.85
-9.07,-0.57,-0.92
-9.17,-0.49,-1.04
-9.13,-0.57,-0.76
-9.07,-0.49,-0.80
-9.15,-0.46,-0.96
-9.08,-0.45,-0.90
-9.07,-0.59,-0.91
-9.14,-0.63,-0.71
-9.17,-0.57,-0.81
-9.04,-0.51,-0.83
-9.11,-0.47,-1.12
-9.00,-0.61,-0.85
-9.21,-0.50,-1.02
-9.03,-0.53,-0.95
-9.01,-0.43,-1.04
-9.26,-0.47,-1.09
-9.08,-0.64,-0.89
-9.23,-0.51,-0.97
-8.97,-0.51,-1.04
-8.93,-0.51,-1.05
-9.23,-0.50,-1.15
-9.18,-0.52,-1.00
-8.90,-0.53,-0.93
-9.13,-0.52,-1.19
-9.05,-0.51,-1.04
-9.09,-0.57,-1.06
-9.22,-0.50,-1.10
-9.00,-0.56,-0.93
-9.16,-0.42,-1.12
-9.04,-0.54,-1.06
-9.09,-0.56,-1.11
-9.07,-0.54,-1.04
-9.12,-0.53,-1.05
-9.12,-0.47,-1.13
-9.11,-0.50,-1.08
-9.21,-0.55,-0.95
-9.09,-0.46,-1.03
-9.04,-0.54,-1.03
-9.27,-0.47,-1.08
-9.07,-0.48,-1.06
-8.99,-0.51,-1.04
-9.09,-0.51,-1.05
-9.18,-0.46,-1.11
-9.13,-0.55,-1.00
-9.02,-0.56,-0.98
-9.16,-0.51,-1.07
-9.05,-0.58,-0.95
-9.05,-0.39,-1.23
-9.13,-0.49,-1.13
-9.15,-0.56,-0.99
-9.13,-0.53,-0.98
-9.09,-0.43,-1.03
-9.06,-0.52,-1.15
-9.18,-0.45,-1.06
-9.08,-0.56,-0.99
-9.05,-0.52,-0.98
-9.21,-0.54,-1.05
-9.09,-0.45,-1.04
-9.04,-0.50,-1.23
-9.16,-0.52,-1.03
-9.15,-0.55,-0.93
-9.16,-0.57,-0.95
-9.04,-0.51,-1.16
-9.12,-0.54,-1.16
-9.13,-0.54,-1.17
-9.18,-0.52,-0.96
-9.04,-0.53,-1.00
-9.10,-0.47,-1.08
-9.10,-0.50,-1.02
-9.01,-0.52,-1.13
-9.11,-0.48,-1.13
-9.10,-0.48,-1.10
-8.98,-0.48,-1.19
-9.17,-0.48,-1.20
-9.15,-0.45,-1.13
-9.21,-0.45,-1.06
-9.22,-0.58,-1.13
-9.09,-0.51,-1.08
-9.02,-0.54,-0.98
-9.09,-0.47,-1.09
-9.15,-0.58,-1.04
-9.00,-0.46,-1.04
-9.19,-0.50,-1.11
-9.11,-0.56,-1.10
-9.07,-0.54,-1.09
-9.04,-0.46,-1.15
-9.18,-0.48,-1.14
-9.03,-0.53,-1.09
-9.14,-0.53,-1.15
-9.12,-0.52,-1.08
-9.13,-0.52,-1.09
-8.99,-0.49,-1.10
-9.13,-0.46,-1.12
-9.04,-0.54,-1.04
-9.17,-0.51,-1.14
-9.14,-0.47,-1.26
-9.09,-0.50,-1.17
-9.06,-0.53,-1.06
-9.11,-0.52,-1.12
-9.14,-0.55,-1.08
-9.14,-0.52,-1.14
-9.10,-0.57,-1.06
-9.14,-0.52,-1.12
-9.15,-0.45,-1.08
-9.11,-0.45,-1.11
-9.09,-0.52,-1.01
-9.13,-0.45,-1.18
-9.06,-0.52,-1.18
-9.05,-0.47,-0.98
-9.15,-0.49,-1.02
-9.18,-0.46,-1.22
-9.09,-0.51,-1.14
-9.16,-0.52,-1.06
-9.03,-0.47,-1.02
-9.04,-0.47,-1.14
-9.13,-0.49,-0.98
-9.15,-0.37,-1.23
-9.03,-0.49,-1.25
-9.17,-0.55,-1.18
-9.22,-0.64,-1.00
-9.15,-0.48,-1.20
-9.16,-0.50,-1.25
-9.04,-0.51,-1.18
-9.09,-0.51,-1.21
-9.13,-0.50,-0.99
-9.15,-0.54,-1.03
-8.98,-0.53,-1.23
-9.05,-0.55,-1.00
-9.28,-0.47,-1.19
-9.15,-0.46,-1.13
-9.09,-0.51,-1.01
-9.05,-0.49,-1.13
-9.11,-0.55,-1.28
-9.07,-0.58,-1.04
-9.07,-0.58,-1.16
-9.10,-0.41,-1.26
-9.16,-0.48,-1.22
-9.16,-0.50,-1.10
-9.14,-0.58,-1.13
-9.13,-0.57,-1.01
-9.06,-0.43,-1.19
-9.07,-0.50,-1.30
-9.22,-0.61,-1.08
-9.15,-0.61,-1.11
-8.98,-0.46,-1.14
-8.99,-0.53,-1.17
-9.08,-0.51,-1.17
-9.15,-0.51,-1.15
-9.21,-0.51,-1.25
-9.00,-0.56,-1.14
-9.12,-0.50,-1.14
-9.18,-0.51,-1.17
-9.04,-0.48,-1.19
-9.03,-0.57,-1.13
-9.08,-0.58,-1.08
-9.04,-0.50,-1.24
-9.12,-0.50,-1.15
-9.23,-0.52,-1.25
-9.15,-0.49,-1.18
-9.05,-0.50,-1.16
-9.11,-0.47,-1.24
-9.11,-0.52,-1.19
-9.17,-0.51,-1.04
-9.15,-0.52,-1.19
-9.05,-0.53,-1.16
-9.00,-0.49,-1.34
-9.03,-0.48,-1.21
-9.14,-0.56,-1.08
-9.19,-0.51,-1.15
-8.90,-0.50,-1.22
-9.10,-0.48,-1.18
-9.19,-0.58,-1.25
-9.10,-0.64,-1.22
-9.04,-0.51,-1.24
-9.05,-0.51,-1.21
-9.18,-0.49,-1.19
-9.14,-0.53,-1.29
-9.02,-0.51,-1.16
-9.15,-0.55,-1.18
-9.10,-0.51,-1.30
-9.15,-0.48,-1.30
-9.13,-0.62,-1.25
-9.03,-0.53,-1.20
-9.07,-0.51,-1.32
-9.18,-0.46,-1.23
-9.00,-0.61,-1.17
-9.12,-0.48,-1.34
-9.16,-0.46,-1.26
-9.09,-0.50,-1.23
