3.23,0.31,7.96
3.95,0.70,7.59
7.51,0.44,5.86
2.62,-0.27,7.98
4.75,2.60,6.18
1.52,0.44,9.08
1.83,0.29,9.24
1.75,0.96,8.65
1.99,1.13,8.11
4.03,1.53,8.15
4.19,1.61,7.83
0.36,1.63,8.88
1.96,1.85,8.14
3.07,1.74,8.48
2.81,1.99,8.46
3.20,1.94,7.75
1.98,2.00,8.35
2.61,1.80,8.42
2.18,2.21,7.70
1.38,2.33,8.92
2.56,2.20,8.82
2.34,2.02,7.96
1.46,2.02,8.28
1.51,1.82,8.57
3.33,2.07,8.85
1.29,2.29,8.32
1.94,2.20,8.52
2.18,2.37,7.68
1.79,2.40,8.70
1.94,2.32,8.65
2.25,2.30,7.92
1.11,2.22,8.57
1.92,2.30,8.36
1.80,2.34,8.03
1.56,2.46,8.62
2.07,2.44,8.28
1.19,2.46,8.39
1.49,2.40,8.63
2.01,2.39,8.02
1.24,2.32,8.32
1.55,2.34,8.37
1.33,2.56,8.56
1.61,2.44,8.41
0.97,2.46,8.48
1.95,2.38,8.26
1.64,2.41,8.12
1.28,2.47,8.55
1.75,2.47,8.42
1.25,2.40,8.50
1.58,2.44,8.26
1.91,2.50,8.20
1.72,2.56,8.43
1.82,2.46,7.94
1.23,2.50,8.65
1.58,2.56,8.35
1.74,2.43,8.26
1.66,2.74,8.50
1.92,2.66,8.41
2.19,2.58,7.82
1.25,2.45,8.38
2.08,2.65,8.39
1.36,2.68,8.33
1.72,2.48,8.42
2.01,2.60,7.86
1.62,2.60,8.52
1.51,2.41,8.29
1.53,2.66,8.38
1.51,2.56,8.27
1.81,2.66,8.37
1.45,2.67,8.10
1.53,2.53,8.57
1.90,2.69,8.15
1.41,2.60,8.25
1.40,2.62,8.47
1.84,2.67,8.35
1.20,2.54,8.43
1.88,2.46,8.11
1.53,2.69,8.14
1.34,2.73,8.59
1.63,2.49,8.40
1.35,2.54,8.15
1.40,2.55,8.16
1.52,2.60,8.14
1.34,2.75,8.34
1.14,2.68,8.61
1.36,2.62,8.44
1.67,2.58,8.08
1.34,2.70,8.44
1.04,2.68,8.14
1.15,2.70,8.39
1.39,2.63,8.36
1.38,2.67,8.34
1.67,2.70,8.28
0.77,2.70,8.25
1.32,2.67,8.42
1.36,2.67,8.08
1.30,2.85,8.55
1.34,2.78,8.46
1.30,2.54,8.20
1.14,2.60,8.17
1.44,2.76,8.17
1.56,2.68,8.46
0.90,2.57,8.16
1.59,2.64,8.46
1.11,2.60,8.31
1.37,2.83,8.23
1.42,2.51,8.31
1.23,2.78,8.16
1.84,2.73,8.44
0.77,2.62,8.34
1.47,2.73,8.28
1.34,2.68,8.47
1.43,2.71,8.34
1.51,2.65,8.21
1.21,2.73,8.19
1.35,2.74,8.43
1.25,2.80,8.18
1.41,2.66,8.31
1.40,2.72,8.26
1.34,2.67,8.31
1.48,2.78,8.45
1.26,2.53,8.09
1.30,2.70,8.28
1.61,2.66,8.47
1.17,2.80,8.20
1.30,2.62,8.43
1.28,2.66,8.08
1.59,2.70,8.34
1.19,2.85,8.41
1.36,2.74,8.25
1.18,2.70,8.30
1.29,2.63,8.18
1.45,2.80,8.34
1.25,2.76,8.42
1.53,2.77,8.25
1.10,2.67,8.16
1.31,2.82,8.41
1.45,2.71,8.38
1.48,2.58,8.08
1.24,2.82,8.40
1.38,2.74,8.43
1.55,2.74,8.08
1.60,2.66,8.30
0.99,2.74,8.49
1.83,2.72,8.05
1.32,2.56,8.33
1.12,2.78,8.02
1.67,2.67,8.72
1.00,2.60,8.01
1.58,2.76,8.49
1.29,2.76,8.46
1.54,2.73,8.03
1.25,2.76,8.68
1.22,2.68,8.06
1.56,2.78,8.29
1.19,2.74,8.45
1.30,2.77,8.30
1.51,2.77,8.33
1.04,2.74,8.38
1.45,2.76,8.06
1.39,2.71,8.32
1.24,2.81,8.33
1.47,2.73,8.33
1.47,2.66,8.08
1.21,2.78,8.36
1.20,2.83,8.46
1.59,2.76,8.26
1.21,2.73,8.20
1.33,2.83,8.42
1.11,2.77,8.32
1.53,2.69,8.22
1.51,2.72,8.15
1.35,2.83,8.29
1.29,2.79,8.30
1.08,2.89,8.25
1.41,2.84,8.66
1.51,2.69,8.30
1.38,2.63,7.87
1.44,2.70,8.26
1.16,2.80,8.50
1.79,2.83,8.31
1.13,2.64,8.12
1.62,2.80,8.20
0.87,2.75,8.55
1.81,2.61,7.90
1.38,2.72,8.28
1.26,2.81,8.38
1.29,2.75,8.15
1.39,2.66,8.25
1.28,2.77,8.25
1.40,2.75,8.45
1.43,2.83,8.40
1.28,2.78,8.06
1.28,2.65,8.16
1.22,2.83,8.32
1.37,2.63,8.47
1.43,2.83,8.04
1.42,2.65,8.67
1.25,2.83,7.82
1.40,2.69,8.72
1.43,2.73,7.69
1.53,2.77,8.65
1.08,2.84,8.30
1.43,2.79,8.26
1.38,2.88,8.18
1.18,2.80,8.41
1.31,2.76,8.20
1.45,2.73,8.32
1.53,2.76,8.34
1.37,2.73,8.08
1.34,2.89,8.25
1.44,2.81,8.36
1.17,2.72,8.26
1.27,2.74,8.43
1.61,2.75,8.29
1.25,2.73,8.09
1.36,2.78,8.35
1.66,2.76,8.15
1.18,2.77,8.28
1.25,2.85,8.33
1.47,2.70,8.29
1.47,2.71,8.04
1.14,2.92,8.51
1.34,2.84,8.36
1.34,2.73,8.03
1.35,2.77,8.35
1.47,2.88,8.36
1.44,2.68,8.31
1.45,2.71,8.05
1.36,2.85,8.85
1.07,2.78,8.01
1.79,2.79,8.22
1.00,2.83,8.29
1.60,2.91,8.44
1.57,2.76,8.06
1.02,2.73,8.43
1.35,2.78,8.29
1.68,2.79,8.17
1.30,2.87,8.47
1.23,2.75,8.35
1.44,2.73,8.15
1.50,2.84,8.26
1.08,2.90,8.31
1.45,2.73,8.37
1.16,2.69,8.09
1.59,2.77,8.25
1.24,2.85,8.30
1.33,2.78,8.33
1.41,2.75,8.23
1.47,2.82,8.42
1.11,2.79,8.24
1.45,2.90,8.22
1.33,2.76,8.31
1.35,2.81,8.29
1.63,2.82,8.20
1.05,2.80,8.44
1.31,2.81,8.32
1.50,2.87,8.38
1.60,2.79,8.37
1.39,2.83,8.14
1.21,2.80,8.34
1.23,2.83,8.28
1.40,2.96,8.28
1.34,2.74,8.25
1.44,2.85,8.18
1.47,2.82,8.20
1.47,2.77,8.15
1.10,2.86,8.23
1.50,2.91,8.46
1.21,2.84,8.26
1.56,2.71,8.22
1.12,2.78,8.17
1.66,2.81,8.08
1.12,2.88,8.58
1.66,2.84,8.07
1.24,2.89,8.31
1.43,2.84,8.21
1.51,2.84,8.47
1.72,2.81,8.26
1.30,2.83,8.20
1.27,2.83,8.28
1.18,2.93,8.45
1.56,2.84,8.28
1.50,2.75,8.04
1.51,2.77,8.20
1.15,2.89,8.47
1.44,2.76,8.28
1.64,2.71,8.32
0.86,2.84,8.31
1.87,2.77,8.17
1.18,2.83,8.34
1.38,2.89,8.34
1.41,2.68,8.01
1.61,2.78,8.27
1.16,2.84,8.39
1.17,2.88,8.03
1.85,2.78,8.54
1.11,3.00,8.30
1.30,2.78,7.96
1.72,2.81,8.64
0.90,2.89,7.99
2.30,2.83,8.36
0.49,2.86,8.15
1.95,2.68,8.32
0.93,2.81,8.24
1.82,2.79,8.38
1.19,2.87,8.04
1.48,2.80,8.47
1.10,2.80,8.13
1.75,2.85,8.21
1.13,2.85,8.38
1.43,2.84,8.10
1.42,2.87,8.30
1.45,2.88,8.35
1.51,2.87,8.28
1.23,2.88,8.27
1.52,2.83,8.16
1.36,2.88,8.30
1.32,2.90,8.35
1.49,2.92,8.11
1.36,2.89,8.25
1.14,2.87,8.23
1.78,2.81,8.25
1.21,2.78,8.20
1.64,2.85,8.02
1.10,2.86,8.57
1.49,2.87,7.87
1.54,2.75,8.56
1.37,2.78,8.02
1.25,2.85,8.37
1.61,2.87,8.03
1.05,2.87,8.56
1.61,2.83,8.29
1.41,2.89,8.01
1.57,2.87,8.20
1.03,2.86,8.32
1.36,2.89,8.35
1.63,2.82,8.31
1.29,2.77,8.09
1.22,2.95,8.50
1.62,2.83,8.33
1.18,2.79,8.09
1.32,2.84,8.43
1.47,2.80,8.23
1.13,2.77,8.25
1.46,2.97,8.23
1.49,2.89,8.24
0.90,2.81,8.23
1.50,2.87,8.20
1.54,2.79,8.33
1.17,2.80,8.15
1.36,2.91,8.28
1.25,2.83,8.54
1.28,2.79,7.86
1.57,2.88,8.26
1.21,2.96,8.39
1.22,2.88,8.12
1.50,2.83,8.28
1.37,2.85,8.13
1.06,2.89,8.45
1.40,2.91,8.19
1.28,2.89,8.25
1.32,2.97,8.33
1.41,2.80,8.26
1.11,2.91,8.04
1.44,2.97,8.26
1.13,2.87,8.42
1.30,2.79,8.00
1.49,2.87,8.15
1.12,2.98,8.33
1.22,2.89,8.32
1.42,2.87,8.14
1.20,2.95,8.27
1.16,2.99,8.33
1.38,2.83,8.25
1.34,2.88,8.14
1.26,3.06,8.41
1.10,2.77,7.90
1.32,2.89,8.25
0.98,3.17,8.89
1.77,2.67,7.58
1.41,2.86,7.83
0.64,3.03,8.83
1.40,2.80,8.36
1.63,2.83,8.06
1.37,2.94,8.10
1.08,2.86,8.58
1.19,2.67,8.14
1.37,2.96,8.33
1.60,2.79,8.10
1.02,2.93,8.26
1.02,3.09,8.45
1.21,2.73,7.74
1.61,2.88,8.27
1.10,3.12,8.69
1.34,2.78,8.08
1.16,2.89,8.17
1.27,2.92,8.25
