-12.89,-0.84,-3.84
-0.60,-6.63,-15.03
19.10,-20.85,-25.76
23.14,-28.27,-28.39
11.37,-21.51,-23.45
9.66,-12.97,-17.12
3.69,-1.32,-9.48
-10.30,3.87,-2.12
-21.42,8.10,8.61
-21.51,10.70,12.98
-19.18,0.86,4.54
-12.07,-7.96,-4.95
-1.26,-10.85,-12.91
12.79,-12.21,-22.24
23.00,-18.40,-29.40
16.82,-21.95,-27.55
9.02,-13.02,-19.83
3.90,-0.28,-10.98
-6.10,2.58,-3.48
-16.95,4.66,5.83
-22.07,8.04,12.84
-21.00,-0.55,7.35
-12.57,-6.00,-1.14
-1.79,-7.98,-10.01
14.91,-13.79,-20.75
19.06,-26.73,-27.05
12.13,-24.93,-23.96
7.30,-12.87,-17.27
3.41,-2.40,-9.98
-5.26,3.09,-3.13
-14.03,4.64,3.64
-18.86,10.00,10.28
-19.84,8.81,9.50
-14.98,-3.39,-0.83
-3.45,-10.50,-11.02
14.41,-15.29,-21.33
18.98,-25.04,-27.58
15.12,-25.43,-26.07
10.17,-14.95,-20.76
5.19,0.33,-11.66
-6.95,2.96,-3.74
-18.19,7.61,4.08
-22.01,10.46,8.54
-17.97,1.61,2.80
-9.18,-6.62,-3.33
-0.27,-12.51,-9.95
9.86,-12.90,-16.70
16.69,-23.27,-24.35
13.75,-24.23,-24.77
7.64,-12.08,-18.50
2.99,-0.51,-9.95
-11.18,4.24,-1.89
-14.63,7.49,5.45
-12.20,3.23,7.18
-13.13,-6.85,6.71
-8.45,-11.28,1.33
1.61,-10.38,-9.12
13.40,-17.21,-22.07
8.85,-27.65,-25.28
3.55,-22.27,-21.15
1.37,-9.39,-13.65
-1.52,1.39,-5.46
-12.07,6.28,5.31
-15.74,10.91,14.49
-10.79,11.13,11.82
-8.18,5.13,3.45
-9.17,-6.08,-5.73
-3.15,-14.46,-18.40
10.03,-24.38,-30.51
16.22,-32.10,-33.50
5.95,-22.06,-26.14
2.47,-10.06,-16.43
-1.74,0.69,-7.39
-8.83,9.30,2.47
-20.29,14.68,16.19
-16.31,10.79,14.53
-9.55,3.62,4.47
-2.42,-4.30,-7.15
3.36,-18.35,-17.21
10.21,-33.17,-25.07
11.13,-34.90,-25.02
4.81,-20.41,-18.69
-0.50,-8.34,-10.71
-4.44,3.83,-2.98
-11.48,12.49,6.27
-17.96,19.58,15.10
-14.13,19.46,11.13
-8.70,10.53,-0.63
-1.87,-6.04,-14.27
9.46,-26.22,-26.76
12.60,-33.13,-30.58
10.92,-31.17,-27.48
6.51,-22.71,-21.77
4.81,-9.45,-15.31
-3.03,4.16,-6.91
-13.76,13.54,4.16
-23.53,28.34,20.71
-19.92,21.06,12.30
