7.05,-7.71,-3.00
7.17,-7.02,-3.32
6.46,-7.22,-2.95
7.68,-7.63,-3.06
7.13,-6.52,-2.87
8.28,-6.35,-2.69
8.35,-5.58,-2.43
8.84,-6.01,-2.54
8.58,-4.93,-1.70
10.35,-5.38,-1.80
9.42,-5.48,-1.93
9.59,-4.53,-1.22
10.87,-4.65,-1.46
9.95,-4.07,-1.16
10.80,-4.20,-1.53
10.97,-4.47,-1.64
10.52,-3.95,-1.78
10.59,-3.72,-2.04
10.44,-3.83,-1.84
10.18,-3.85,-1.98
9.93,-3.86,-2.09
9.95,-3.82,-2.09
10.48,-4.02,-2.12
10.11,-4.27,-1.96
10.07,-4.21,-2.09
9.79,-4.32,-1.96
9.88,-4.98,-2.03
9.75,-5.01,-1.92
9.64,-4.76,-2.09
9.79,-5.01,-2.12
9.59,-5.17,-1.76
9.29,-5.26,-1.80
9.21,-5.92,-1.95
8.95,-5.74,-1.92
8.57,-5.66,-2.18
8.75,-5.25,-2.39
8.95,-5.88,-2.48
8.76,-5.64,-2.47
8.36,-5.72,-2.78
8.29,-5.93,-2.78
7.81,-6.45,-2.76
7.58,-6.39,-2.88
7.82,-6.79,-2.94
7.54,-6.89,-2.94
7.42,-6.45,-2.98
6.85,-7.35,-3.22
7.03,-7.47,-3.20
6.86,-7.64,-3.22
6.42,-8.37,-3.29
5.88,-8.36,-3.31
5.53,-8.48,-3.35
5.13,-8.35,-3.46
5.06,-8.06,-3.59
4.93,-8.83,-3.56
4.95,-8.42,-3.56
4.28,-8.96,-3.41
4.24,-8.74,-3.49
4.12,-8.56,-3.50
4.00,-8.76,-3.52
4.05,-9.57,-3.30
2.73,-9.37,-3.21
2.54,-9.11,-3.17
2.25,-8.76,-3.44
2.15,-9.82,-3.45
1.79,-9.05,-3.35
1.57,-9.39,-3.45
1.31,-9.24,-3.38
0.90,-9.42,-3.55
-0.01,-9.77,-3.50
-0.25,-9.90,-3.45
0.12,-9.45,-3.53
-0.46,-9.57,-3.65
-0.79,-9.66,-3.59
-0.88,-9.54,-3.67
-1.07,-9.55,-3.75
-1.46,-8.98,-3.63
-2.09,-9.34,-3.63
-2.90,-9.65,-3.36
-2.63,-9.40,-3.52
-2.68,-8.18,-3.76
-2.23,-8.43,-3.85
-2.72,-9.11,-3.40
-2.68,-9.21,-3.60
-3.04,-8.95,-3.46
-2.60,-8.38,-3.62
-3.25,-9.03,-3.55
-3.48,-9.26,-3.45
-3.39,-7.78,-3.30
-3.75,-8.71,-3.51
-4.35,-9.12,-3.41
-4.47,-8.25,-3.29
-4.68,-6.88,-2.97
-4.92,-7.46,-3.07
-5.64,-8.64,-2.93
-5.53,-7.84,-3.07
-5.74,-6.21,-2.68
-5.38,-7.02,-2.79
-5.53,-7.42,-2.63
-5.96,-7.87,-2.71
-6.54,-7.52,-2.48
-5.78,-6.84,-2.43
-5.66,-6.62,-2.49
-6.87,-7.85,-2.10
-6.34,-6.38,-2.12
-6.64,-5.64,-1.75
-7.05,-6.53,-1.84
-7.20,-5.83,-1.65
-7.24,-5.74,-1.36
-7.75,-5.33,-1.20
-7.20,-5.24,-1.12
-7.98,-5.53,-0.90
-8.28,-4.41,-0.50
-8.26,-4.33,-0.23
-8.20,-3.68,-0.20
-8.50,-3.85,-0.14
-9.16,-4.01,0.30
-8.12,-3.50,0.02
-8.83,-3.26,0.32
-8.45,-3.07,0.46
-9.08,-3.20,0.90
-8.52,-2.83,0.59
-8.50,-3.20,0.57
-8.92,-3.02,0.76
-9.10,-2.86,0.90
-8.82,-2.66,0.65
-9.11,-2.43,0.65
-9.40,-2.73,0.84
-9.39,-2.85,0.82
-9.11,-2.58,0.73
-8.89,-2.71,0.51
-8.92,-2.92,0.66
-9.03,-3.03,0.71
-8.77,-2.53,0.54
-9.02,-2.23,0.73
-8.49,-2.48,0.66
-9.36,-2.94,0.85
-9.04,-2.70,0.79
-9.21,-2.62,0.73
-8.61,-2.94,0.48
-8.60,-2.96,0.53
-9.11,-3.06,0.47
-8.72,-3.00,0.46
-8.74,-3.52,0.38
-8.85,-3.36,0.32
-8.56,-3.53,0.23
-8.55,-3.89,0.08
-8.71,-4.13,0.16
-7.74,-3.89,-0.03
-7.73,-4.05,-0.27
-8.24,-4.75,-0.19
-8.29,-4.46,-0.06
-7.29,-4.07,-0.53
-7.30,-4.83,-0.64
-8.15,-5.06,-0.24
-7.55,-4.88,-0.32
-6.91,-5.33,-0.47
-6.96,-5.53,-0.41
-7.31,-6.00,-0.50
-7.52,-6.36,-0.20
-6.87,-6.52,-0.69
-6.14,-6.94,-0.67
-5.74,-6.92,-0.63
-6.04,-6.99,-0.90
-5.51,-7.01,-1.09
-5.63,-7.88,-1.15
-6.25,-8.01,-1.27
-6.17,-7.51,-2.05
-4.98,-7.47,-1.76
-4.83,-8.24,-1.93
-5.01,-8.97,-1.74
