-11.79,-27.74,7.86
-3.79,-19.94,5.32
3.67,-12.41,2.18
5.97,1.62,-1.43
10.05,15.11,-7.16
11.87,14.52,-7.91
4.24,3.92,0.10
-10.28,-21.77,11.64
-13.37,-34.21,7.92
-11.07,-31.13,5.27
-4.52,-18.14,2.38
2.81,-3.62,-1.96
7.25,7.91,-5.20
12.05,12.66,-5.65
10.49,5.45,-0.89
0.70,-7.21,5.15
-12.41,-28.22,9.94
-14.21,-31.20,7.76
-7.62,-23.56,5.76
4.48,-12.69,1.67
10.97,-0.74,-2.80
7.57,10.59,-5.31
7.12,15.38,-6.85
6.44,4.64,0.18
-3.04,-14.84,9.53
-9.94,-31.66,9.55
-9.10,-31.90,6.57
-4.84,-22.30,4.45
1.96,-10.74,0.91
5.88,3.83,-3.86
7.96,13.55,-6.60
10.02,10.43,-4.03
6.36,-0.26,2.60
-4.30,-17.73,7.98
-11.04,-29.04,7.34
-10.45,-28.35,5.41
-4.70,-21.43,4.51
2.52,-10.68,1.19
7.86,2.37,-2.96
8.77,12.15,-6.33
10.10,10.97,-4.58
8.01,2.02,1.76
-4.86,-17.44,10.80
-14.99,-31.28,9.22
-15.74,-30.97,6.53
-8.29,-20.40,4.84
3.87,-4.15,0.46
12.05,7.62,-4.04
12.58,11.57,-4.36
9.73,8.14,-2.15
5.16,-1.09,2.72
-8.13,-21.95,12.83
-15.64,-30.42,8.57
-13.91,-28.45,6.98
-4.60,-17.75,4.69
6.29,-4.78,1.17
12.06,9.06,-3.28
13.40,14.94,-4.57
11.28,10.55,-1.81
2.35,-3.50,5.77
-12.66,-27.44,12.79
-16.93,-32.85,7.05
-13.93,-27.95,5.75
-3.37,-13.88,3.76
10.46,1.45,-0.17
16.44,8.08,-3.52
13.25,12.06,-2.81
8.61,4.64,0.44
-3.90,-13.52,8.85
-14.36,-28.44,7.84
-16.70,-29.34,5.06
-10.61,-20.78,4.06
2.59,-9.41,2.71
13.50,3.16,-1.31
13.73,10.64,-3.91
10.64,11.87,-4.25
7.11,3.83,0.45
-2.98,-12.68,8.56
-14.06,-28.47,9.37
-15.90,-29.56,6.07
-12.19,-24.56,5.75
-3.32,-13.50,4.95
9.48,4.70,0.32
18.93,15.30,-4.86
15.12,15.54,-4.07
7.66,3.00,4.21
-3.84,-18.20,13.59
-14.30,-32.81,9.79
-14.60,-31.03,7.99
-10.81,-19.52,6.46
2.28,-6.51,3.01
16.32,7.33,-1.54
18.13,15.01,-4.81
11.42,13.11,-4.00
3.69,-1.27,4.83
-11.15,-25.41,11.29
-18.02,-32.93,7.09
-19.67,-26.56,4.96
-7.54,-8.54,0.94
13.55,8.69,-3.64
19.06,15.72,-4.91
13.15,11.59,-1.45
7.02,-3.81,5.82
-8.38,-27.72,14.60
-13.05,-32.65,8.94
-14.14,-26.68,6.41
-6.54,-14.25,3.50
9.41,-2.06,-0.94
15.67,6.46,-3.37
13.45,12.82,-2.52
13.78,12.30,-2.42
6.79,-1.80,2.79
-10.80,-27.50,12.01
-21.22,-32.98,7.00
-20.68,-24.38,4.17
-6.45,-12.10,2.08
12.35,1.58,-1.73
19.36,10.22,-4.73
13.07,10.91,-3.29
8.26,1.52,1.59
-2.61,-15.61,7.81
-13.30,-27.50,9.05
-16.11,-26.70,6.56
-11.81,-18.03,4.78
1.05,-8.80,0.87
11.00,3.14,-3.25
15.07,12.33,-4.48
14.75,13.26,-3.29
9.73,2.94,1.53
-7.11,-24.48,11.39
-21.29,-41.30,9.02
-26.04,-29.78,5.50
-13.59,-10.72,3.75
14.21,7.23,-1.70
24.04,13.19,-3.25
14.13,13.10,-1.32
7.11,3.99,2.69
-1.47,-10.59,6.00
-14.32,-28.64,10.14
-20.40,-29.54,6.45
-18.70,-19.38,4.73
-3.61,-9.96,2.37
13.02,-0.25,-0.81
17.77,7.50,-3.35
10.69,8.54,-2.15
8.90,4.34,-0.78
0.29,-8.47,4.08
-12.56,-27.44,9.36
-17.44,-31.27,6.13
-15.59,-23.46,5.29
-2.23,-11.43,3.07
12.17,3.52,-1.38
17.81,13.39,-4.53
10.62,11.83,-2.53
6.96,4.02,1.92
0.10,-10.90,4.77
-8.78,-27.55,8.03
-14.47,-30.89,4.90
-14.24,-22.98,3.45
-5.34,-12.94,2.04
6.96,-2.55,0.09
15.12,8.85,-2.92
12.56,11.02,-2.87
10.17,6.75,1.30
2.97,-5.46,5.72
-8.87,-28.05,8.15
-17.43,-35.85,4.44
-18.00,-22.81,2.74
-6.29,-9.20,1.26
10.44,4.80,-1.05
19.28,12.60,-3.21
11.21,9.61,-1.28
6.23,5.30,3.34
0.37,-10.97,4.60
-10.91,-29.80,7.65
-16.05,-34.43,8.70
-14.17,-21.09,6.15
-7.06,-11.69,3.04
3.35,-1.12,0.94
14.34,11.91,-2.57
17.65,15.62,-5.95
10.49,10.51,-0.82
2.47,-2.21,5.14
-13.35,-31.06,15.76
-14.43,-40.56,7.92
-14.26,-26.14,6.29
-9.44,-7.22,3.40
6.29,11.31,-1.78
22.00,17.67,-6.06
15.36,8.69,-2.51
2.56,2.68,7.43
-9.24,-18.44,8.75
-11.93,-32.35,9.32
-12.44,-29.42,6.72
-9.81,-14.03,4.86
0.85,-2.02,-0.22
14.73,6.76,-3.99
17.34,5.43,-3.38
7.05,2.63,0.85
0.09,-1.39,6.26
-4.70,-19.03,6.95
-8.99,-32.60,9.00
-12.42,-27.72,7.17
-11.50,-16.26,5.76
0.20,-3.32,0.69
14.15,11.17,-4.22
18.47,12.76,-5.38
7.46,8.66,1.22
1.53,2.03,6.89
-4.73,-14.26,8.77
-8.59,-26.24,9.79
-11.93,-27.62,6.75
-14.17,-20.00,4.87
-7.96,-12.79,2.14
0.76,-5.08,1.30
10.08,4.95,-0.15
16.10,12.78,-2.47
15.19,12.07,-1.13
9.26,2.78,3.50
-4.19,-15.42,12.62
-15.33,-31.51,10.88
-17.31,-29.78,6.29
-15.23,-17.62,4.15
-6.41,-7.94,2.21
6.21,0.80,1.20
17.55,9.44,-1.17
15.81,9.01,-1.84
8.15,5.26,2.73
-1.95,-10.18,6.43
-17.12,-31.66,11.67
-18.65,-36.28,9.54
-16.27,-22.33,7.84
-8.55,-7.73,5.04
6.58,12.29,1.36
23.44,16.14,-10.10
18.16,20.56,-2.18
3.36,7.55,11.86
-14.05,-25.18,18.76
-19.01,-38.58,12.32
-20.91,-28.72,10.02
-15.40,-9.71,4.98
-3.03,0.03,-0.33
12.18,5.27,-2.31
16.62,3.09,-0.51
9.09,1.27,4.38
4.24,-5.04,4.03
-5.47,-20.06,9.34
-14.47,-30.56,10.38
-14.89,-21.23,6.41
-9.94,-5.85,2.85
4.09,6.02,-0.82
20.97,13.61,-4.64
16.64,10.03,-3.17
4.23,4.52,4.45
-9.57,-15.22,11.68
-16.90,-34.90,10.19
-14.26,-31.98,10.71
-8.94,-14.88,6.97
-0.22,-3.94,2.30
12.32,3.58,-2.13
18.06,8.05,-1.91
9.82,5.48,-1.96
3.48,4.90,2.32
-2.01,-6.28,4.95
-12.44,-25.31,11.17
-17.35,-30.75,8.79
-19.06,-22.02,6.81
-11.29,-9.63,4.73
1.18,-1.54,1.92
16.26,11.75,-0.79
23.53,20.23,-4.93
14.41,14.79,0.28
4.34,2.06,10.62
-15.17,-26.06,18.04
-22.01,-38.65,10.24
-22.12,-25.01,8.10
-15.47,-7.13,4.30
-2.31,-0.70,1.66
12.68,6.66,1.18
19.83,10.92,-2.10
12.79,9.92,1.43
4.11,0.03,4.05
-11.37,-19.43,8.20
-20.33,-34.32,7.66
-16.04,-26.55,5.98
-8.26,-13.01,4.32
0.90,-3.86,2.26
11.28,3.92,0.45
18.16,8.27,-1.64
10.99,5.64,0.11
5.20,3.89,4.03
-6.91,-10.42,6.80
-15.84,-27.89,12.28
-14.35,-30.71,7.85
-11.06,-16.90,6.30
-4.19,-6.38,2.77
4.77,0.37,0.08
13.12,6.87,-1.54
13.71,7.27,-2.78
7.53,5.61,1.80
3.02,-0.39,3.73
-10.21,-18.08,10.81
-15.72,-30.81,11.04
-13.96,-24.81,7.13
-10.30,-12.72,4.21
-3.16,-5.10,2.25
5.00,0.08,0.66
13.20,6.64,-1.57
14.35,8.00,-3.38
8.44,6.56,1.21
2.89,-2.03,4.54
-13.12,-23.97,14.49
-14.88,-35.17,11.05
-12.76,-26.85,7.63
-9.27,-12.95,4.96
0.04,-2.19,0.94
9.43,5.98,-1.69
13.87,9.38,-3.11
8.80,6.41,-1.43
5.15,4.03,2.10
-2.02,-7.80,6.69
-12.56,-26.22,13.07
-12.06,-30.56,9.51
-11.87,-20.55,6.44
-8.42,-9.99,3.79
0.91,-2.43,0.84
10.61,5.06,0.17
15.63,10.03,-2.25
11.82,8.54,0.26
6.41,2.62,3.77
-8.59,-18.28,9.97
-18.36,-37.04,9.77
-16.07,-29.59,5.21
-12.37,-12.27,4.09
-3.06,-1.49,0.70
8.78,5.79,-0.89
16.47,8.27,-1.37
12.09,3.13,0.21
5.35,1.52,4.41
-7.76,-13.41,6.25
-14.11,-28.96,7.33
-13.39,-28.54,4.98
-11.26,-16.66,4.47
-4.34,-7.06,2.28
6.09,2.02,-0.70
15.21,9.03,-2.58
14.14,6.43,-2.53
6.19,4.45,3.29
-1.51,-3.61,6.79
-14.98,-25.97,11.58
-16.60,-33.49,8.20
-13.78,-20.80,6.97
-8.06,-8.75,4.32
2.85,-0.04,0.57
13.50,9.39,-2.94
15.63,10.70,-4.02
6.94,5.83,1.40
1.10,-0.60,6.46
